27582,STRAIGHT BOURBON WHISKIES,Red Stag Spiced,65,Jim Beam Brands,750,12,1,,80,2/1/2012 0:00,80686001591,1.00807E+13,$11.03 ,16.55,132.29
27585,WHISKEY LIQUEUR,Hot Stuff,380,Phillips Beverage Company,750,12,1,,70,6/1/2013 0:00,87116014213,1.00871E+13,$7.15 ,10.73,85.8
27588,WHISKEY LIQUEUR,Hot Stuff Mini,380,Phillips Beverage Company,500,6,10,,70,5/1/2013 0:00,87116014275,1.00871E+13,$29.30 ,43.95,29.3
27597,BLENDED WHISKIES,Red Boot Spiced Whiskey,229,Dehner Distillery,750,12,1,,80,4/1/2013 0:00,8.58506E+11,1.08585E+13,$9.99 ,14.99,119.8
2760,DECANTERS & SPECIALTY PACKAGES,Kahlua W/2 Glasses,370,Pernod Ricard Usa/austin Nichols,750,6,1,,40,8/1/2006 0:00,,,$11.11 ,16.67,66.68
27604,STRAIGHT BOURBON WHISKIES,Knob Creek Smoked Maple,65,Jim Beam Brands,750,6,1,,90,11/1/2013 0:00,80686016182,1.00807E+13,$20.47 ,30.71,122.82
2762,DECANTERS & SPECIALTY PACKAGES,Kahlua W/shaker,490,Allied Domecq Spirits And Wine Usa,1000,6,1,,53,9/13/2000 0:00,,,$14.33 ,21.5,85.96
27625,BLENDED WHISKIES,Whitetail Caramel Flavored Whiskey,492,Western Spirits Beverage Co. Llc,750,6,1,,80,12/1/2010 0:00,8.12459E+11,2.08125E+13,$8.00 ,12,48
27629,BLENDED WHISKIES,Prairie Fire,154,Iowa Distilling Company,750,6,1,,70,7/1/2013 0:00,8.54781E+11,27629,$9.17 ,13.76,55
27630,BLENDED WHISKIES,Wide River Wheat Whiskey,306,Mississippi River Distilling Co.,375,12,1,,80,9/1/2011 0:00,22099147725,1.00221E+13,$11.09 ,16.64,133
27632,BLENDED WHISKIES,Cedar Ridge Short's Whiskey,125,Cedar Ridge Vineyardsllc,750,6,1,,80,8/1/2013 0:00,8.59824E+11,27632,$13.83 ,20.75,82.96
27636,BLENDED WHISKIES,Stone Fence Apple Cider Whiskey,306,Mississippi River Distilling Co.,375,12,1,,70,10/1/2014 0:00,8.55037E+11,1.0855E+13,$9.09 ,13.64,109
2764,DECANTERS & SPECIALTY PACKAGES,Kahlua W/6 Shaker/3 Reg/3 Gw,490,Allied Domecq Spirits And Wine Usa,750,12,1,,53,8/1/2000 0:00,,,$11.45 ,17.18,137.44
27642,80 PROOF VODKA,River Pilot Vodka,306,Mississippi River Distilling Co.,750,6,0,,80,10/1/2011 0:00,,,$3.88 ,5.82,23.25
27654,STRAIGHT BOURBON WHISKIES,White Water Whiskey,206,Panther Distillery,750,6,1,,80,1/1/2014 0:00,8.5534E+11,2.08553E+13,$11.17 ,16.76,67
27664,STRAIGHT BOURBON WHISKIES,Minnesota 14,206,Panther Distillery,750,6,1,,80,6/1/2014 0:00,8.5534E+11,27664,$17.84 ,26.76,107
27668,BLENDED WHISKIES,Farmer Brown Whiskey,306,Mississippi River Distilling Co.,375,12,1,,80,8/1/2014 0:00,8.55037E+11,1.0855E+13,$9.09 ,13.64,109
2767,DECANTERS & SPECIALTY PACKAGES,Kahlua With Mug,490,Allied Domecq Spirits And Wine Usa,375,12,1,,53,7/1/1999 0:00,,,$6.18 ,9.27,74.12
27673,BLENDED WHISKIES,Dannie Diesel American Whiskey,306,Mississippi River Distilling Co.,750,6,1,,80,10/1/2014 0:00,8.55037E+11,1.0855E+13,$19.17 ,28.76,115
27677,SINGLE BARREL BOURBON WHISKIES,Cody Road Single Barrel,306,Mississippi River Distilling Co.,750,6,1,,105,10/1/2014 0:00,8.55037E+11,1.0855E+13,$25.17 ,37.76,151
2768,DECANTERS & SPECIALTY PACKAGES,Kahlua 6 Mugs / 6 Reg,490,Allied Domecq Spirits And Wine Usa,750,12,1,,53,7/1/1999 0:00,,,$11.45 ,17.18,137.44
27680,BLENDED WHISKIES,Jim Beam Kentucky Fire Mini,65,Jim Beam Brands,500,12,10,,70,8/1/2014 0:00,80686006360,1.00807E+13,$3.30 ,4.95,39.6
27682,BLENDED WHISKIES,Jim Beam Kentucky Fire,65,Jim Beam Brands,750,12,1,,70,8/1/2014 0:00,80686006380,1.00807E+13,$11.03 ,16.55,132.29
2770,DECANTERS & SPECIALTY PACKAGES,Kahlua Glass Set,490,Allied Domecq Spirits And Wine Usa,375,12,1,,53,9/1/1997 0:00,,,$6.18 ,9.27,74.12
27718,STRAIGHT BOURBON WHISKIES,Pike Street,206,Panther Distillery,750,6,1,,92,11/1/2014 0:00,8.5534E+11,1.08553E+13,$24.67 ,37.01,148
27723,BLENDED WHISKIES,Jim Beam Honey,65,Jim Beam Brands,100,48,1,,70,1/1/2015 0:00,80686006510,1.00807E+13,$1.05 ,1.58,50.4
27724,BLENDED WHISKIES,Jim Beam Kentucky Fire,65,Jim Beam Brands,100,48,1,,70,1/1/2015 0:00,80686006527,1.00807E+13,$1.05 ,1.58,50.4
2774,DECANTERS & SPECIALTY PACKAGES,Kahlua W/2 Glasses,370,Pernod Ricard Usa/austin Nichols,750,6,1,,40,9/1/2006 0:00,,,$11.11 ,16.67,66.68
27740,STRAIGHT BOURBON WHISKIES,Soldier Valley Bourbon,315,Patriarch Distillers,750,6,1,,90,9/1/2014 0:00,40232042164,1.00402E+13,$20.17 ,30.26,121
2775,DECANTERS & SPECIALTY PACKAGES,Kahlua Special Pack,490,Allied Domecq Spirits And Wine Usa,375,12,1,,53,8/1/1987 0:00,,,$5.44 ,8.16,65.26
27750,BLENDED WHISKIES,Seagram's Seven Crown Orchard Apple Mini,260,Diageo Americas,500,12,10,,71,11/1/2014 0:00,82000003847,1.0082E+13,$6.17 ,9.26,73.99
27751,BLENDED WHISKIES,Seagram's Seven Crown Orchard Apple,260,Diageo Americas,750,12,1,,71,11/1/2014 0:00,82000767626,1.0082E+13,$7.00 ,10.5,83.95
27753,BLENDED WHISKIES,Seagram's Seven Crown American Spiced Mini,260,Diageo Americas,500,12,10,,71,11/1/2014 0:00,82000003434,1.0082E+13,$6.17 ,9.26,73.99
27754,BLENDED WHISKIES,Seagram's Seven Crown American Spiced,260,Diageo Americas,750,12,1,,71,11/1/2014 0:00,82000760894,1.0082E+13,$7.00 ,10.5,83.95
27776,BLENDED WHISKIES,Uncle Bob's Root Beer,803,Levecke Corp,750,6,1,,70,12/1/2014 0:00,89105710021,1.00891E+13,$10.25 ,15.38,61.5
2778,DECANTERS & SPECIALTY PACKAGES,Kamora Coffee Mug Gift Set,65,Jim Beam Brands,750,6,1,,53,9/1/1999 0:00,,,$6.19 ,9.29,37.16
2779,DECANTERS & SPECIALTY PACKAGES,Kahlua Tin,370,Pernod Ricard Usa/austin Nichols,750,6,1,,40,10/1/2012 0:00,89540504810,1.00895E+13,$12.00 ,18,71.97
2781,DECANTERS & SPECIALTY PACKAGES,Kahlua With Pitcher,490,Allied Domecq Spirits And Wine Usa,750,6,1,,53,5/1/1997 0:00,,,$11.10 ,16.65,66.62
2783,COFFEE LIQUEURS,Kahlua Gift Tin,490,Allied Domecq Spirits And Wine Usa,1000,12,1,,53,10/1/2002 0:00,,,$14.83 ,22.25,177.92
2787,DECANTERS & SPECIALTY PACKAGES,Kahlua B52 Party Music Cd,490,Allied Domecq Spirits And Wine Usa,750,6,1,,53,2/1/1998 0:00,,,$11.45 ,17.18,68.72
2788,DECANTERS & SPECIALTY PACKAGES,Kamora Coffee Liqueur Gift Set,65,Jim Beam Brands,750,6,1,,53,8/1/2000 0:00,,,$6.39 ,9.59,38.36
2789,DECANTERS & SPECIALTY PACKAGES,Kamora With Coffee Mug Gift Set,65,Jim Beam Brands,750,6,1,,53,10/1/1995 0:00,,,$6.13 ,9.2,36.76
2790,DECANTERS & SPECIALTY PACKAGES,Kamora Coffee Mug Gift Set,65,Jim Beam Brands,750,6,1,,53,8/1/1998 0:00,,,$6.19 ,9.29,37.16
2795,DECANTERS & SPECIALTY PACKAGES,Kamora With Glasses,65,Jim Beam Brands,750,6,1,,40,8/1/2002 0:00,,,$6.39 ,9.59,38.36
2798,DECANTERS & SPECIALTY PACKAGES,Kamora W/6 Pina Colada,65,Jim Beam Brands,750,6,1,,40,8/1/2002 0:00,,,$6.39 ,9.59,38.36
2799,DECANTERS & SPECIALTY PACKAGES,Kamora Coffee Liqueur Gift Set,65,Jim Beam Brands,750,6,1,,37,8/1/2001 0:00,,,$6.39 ,9.59,38.36
2800,DECANTERS & SPECIALTY PACKAGES,Cafe Lolita W/cups Holiday Pack,434,Luxco-st Louis,750,6,1,,53,9/1/1989 0:00,,,$4.93 ,7.4,29.55
28006,IMPORTED DRY GINS,Bafferts Gin,60,Bishop Wines & Spirits,750,6,1,,80,6/1/2001 0:00,,,$16.00 ,24,95.97
2803,DECANTERS & SPECIALTY PACKAGES,Copa De Oro Coffee Holiday Pack,259,Heaven Hill Distilleries Inc.,750,12,1,,48,8/1/2001 0:00,,,$5.28 ,7.92,63.35
2804,DECANTERS & SPECIALTY PACKAGES,Patron Xo Cafe Gift,410,The Patron Spirits Company,750,6,1,,70,8/1/2005 0:00,,,$13.67 ,20.51,82
28079,IMPORTED DRY GINS,Beefeater Gin Pet,490,Allied Domecq Spirits And Wine Usa,603,10,1,,94,5/1/1998 0:00,,,$14.84 ,22.26,148.39
28084,IMPORTED DRY GINS,Beefeater Gin,370,Pernod Ricard Usa/austin Nichols,375,24,1,,94,3/1/2004 0:00,,1.00895E+13,$6.25 ,9.38,149.88
28085,DECANTERS & SPECIALTY PACKAGES,Beefeater Gin With Pitcher,490,Allied Domecq Spirits And Wine Usa,750,6,1,,94,8/1/2000 0:00,,,$10.54 ,15.81,63.22
28086,IMPORTED DRY GINS,Beefeater Gin,370,Pernod Ricard Usa/austin Nichols,750,12,1,,94,11/1/1969 0:00,89540333496,89540424576,$10.99 ,16.49,131.88
28087,IMPORTED DRY GINS,Beefeater Gin,370,Pernod Ricard Usa/austin Nichols,1000,12,1,,94,11/1/1988 0:00,89540333489,1.00895E+13,$14.49 ,21.74,173.88
28088,IMPORTED DRY GINS,Beefeater Gin,370,Pernod Ricard Usa/austin Nichols,1750,6,1,,94,8/1/1976 0:00,89540333472,89540424620,$22.49 ,33.74,134.94
28096,IMPORTED DRY GINS,"'Beefeater '""'""24'""'"" Gin'""""",370,Pernod Ricard Usa/austin Nichols,750,6,1,,90,7/1/2011 0:00,89540507583,1.00895E+13,$13.40 ,20.1,80.4
2810,DECANTERS & SPECIALTY PACKAGES,Tia Maria With Case Card & Bin,35,Bacardi U.s.a. Inc.,750,12,1,,53,9/1/1997 0:00,,,$11.80 ,17.7,141.57
28102,IMPORTED DRY GINS,Beefeater Gin,490,Allied Domecq Spirits And Wine Usa,50,10,1,,94,12/1/1996 0:00,,,$14.04 ,21.06,140.39
28117,IMPORTED DRY GINS,Wet By Beefeater,370,Pernod Ricard Usa/austin Nichols,1000,12,1,,70,7/1/2006 0:00,,,$15.49 ,23.24,185.84
28118,IMPORTED DRY GINS,Beefeater Summer Gin,370,Pernod Ricard Usa/austin Nichols,750,12,1,,80,9/1/2010 0:00,,,$10.39 ,15.59,124.72
2813,DECANTERS & SPECIALTY PACKAGES,Tia Maria With 2 Demitasse Cups & Saucers,35,Bacardi U.s.a. Inc.,750,6,1,,70,8/1/2000 0:00,,,$11.80 ,17.7,70.79
2816,DECANTERS & SPECIALTY PACKAGES,Caffe Lolita Mug Set,434,Luxco-st Louis,750,6,1,,48,8/1/2003 0:00,,,$5.06 ,7.59,30.33
2817,DECANTERS & SPECIALTY PACKAGES,Patron Xo Cafe W/ice Bucket,410,The Patron Spirits Company,750,6,1,,70,9/1/2009 0:00,7.21734E+11,2.07217E+13,$13.00 ,19.5,78
2818,DECANTERS & SPECIALTY PACKAGES,Tia Maria Collectors Bottle,35,Bacardi U.s.a. Inc.,750,12,1,,53,9/1/1997 0:00,,,$11.80 ,17.7,141.57
28206,IMPORTED DRY GINS,Bombay Dry Gin,35,Bacardi U.s.a. Inc.,750,12,1,,86,11/1/1977 0:00,80480300029,1.00805E+13,$10.50 ,15.75,125.92
28208,IMPORTED DRY GINS,Bombay Original Gin,35,Bacardi U.s.a. Inc.,1750,6,1,,86,12/1/2013 0:00,80480300005,1.00805E+13,$21.50 ,32.25,128.96
28210,IMPORTED DRY GINS,Bombay Sapphire East,35,Bacardi U.s.a. Inc.,750,12,1,,84,12/1/2013 0:00,80480002114,1.00805E+13,$13.64 ,20.46,163.57
28223,IMPORTED DRY GINS,Bombay Sapphire Gin,35,Bacardi U.s.a. Inc.,200,12,1,,94,6/1/2004 0:00,80480301149,80480046095,$3.99 ,5.99,47.9
28224,IMPORTED DRY GINS,Bombay Sapphire Gin,35,Bacardi U.s.a. Inc.,375,12,1,,94,6/1/2004 0:00,,80480046088,$3.57 ,5.36,42.8
2823,DECANTERS & SPECIALTY PACKAGES,Kahlua Especial With Glasses,490,Allied Domecq Spirits And Wine Usa,750,6,1,,70,7/1/2005 0:00,,,$11.73 ,17.6,70.36
28231,IMPORTED DRY GINS,Bombay Sapphire Gin Mini,35,Bacardi U.s.a. Inc.,600,10,12,,94,4/1/2011 0:00,80480000080,5.01068E+12,$16.00 ,24,160
28232,IMPORTED DRY GINS,Bombay Sapphire Gin,35,Bacardi U.s.a. Inc.,200,12,1,,94,6/1/2004 0:00,,,$3.49 ,5.24,41.9
28233,IMPORTED DRY GINS,Bombay Sapphire Gin,35,Bacardi U.s.a. Inc.,1000,12,1,,94,5/1/1988 0:00,80480301019,1.00805E+13,$15.61 ,24.42,187.28
28234,IMPORTED DRY GINS,Bombay Sapphire Gin,35,Bacardi U.s.a. Inc.,375,24,1,,94,9/1/1998 0:00,,,$6.33 ,9.5,151.84
28235,IMPORTED DRY GINS,Bombay Sapphire Gin,35,Bacardi U.s.a. Inc.,375,12,1,,94,6/1/2004 0:00,,,$6.66 ,9.99,79.94
28236,IMPORTED DRY GINS,Bombay Sapphire Gin,35,Bacardi U.s.a. Inc.,750,12,1,,94,4/1/1990 0:00,80480301026,1.00805E+13,$13.64 ,20.46,163.57
28238,IMPORTED DRY GINS,Bombay Sapphire Gin,35,Bacardi U.s.a. Inc.,1750,6,1,,94,2/1/2000 0:00,80480301002,1.00805E+13,$26.22 ,39.33,157.3
28246,IMPORTED DRY GINS,Boodles British Gin London Dry,395,Proximo,750,12,1,,90,1/1/1974 0:00,80432401675,1.00804E+13,$11.20 ,16.8,134.32
2825,DECANTERS & SPECIALTY PACKAGES,Kahlua W/4 Stoli Flavored Minis,490,Allied Domecq Spirits And Wine Usa,750,6,1,,40,9/1/2005 0:00,,,$11.11 ,16.67,66.67
2826,DECANTERS & SPECIALTY PACKAGES,Kahlua W/4 Stoli Flavored Minis,370,Pernod Ricard Usa/austin Nichols,750,6,1,,40,9/1/2005 0:00,,,$11.11 ,16.67,66.67
2833,DECANTERS & SPECIALTY PACKAGES,Kahlua W/fondue Set,370,Pernod Ricard Usa/austin Nichols,750,6,1,,40,8/1/2007 0:00,,,$11.61 ,17.42,69.68
28350,IMPORTED DRY GINS,Broker's London Dry Gin,971,Hood River Distillers Inc.,750,12,1,,94,7/1/2012 0:00,8.03433E+11,1.00034E+13,$10.25 ,15.38,123
2836,DECANTERS & SPECIALTY PACKAGES,Kahlua w/Mug and 3-50ml Flavors,370,Pernod Ricard Usa/austin Nichols,750,6,4,,40,9/1/2011 0:00,89540503707,1.00895E+13,$11.62 ,17.43,69.68
28368,IMPORTED DRY GINS,Bulldog Gin Mini,461,Campari(skyy),600,12,12,,80,3/1/2014 0:00,8.97076E+11,2.08971E+13,$12.00 ,18,144
28370,IMPORTED DRY GINS,Bulldog Gin,461,Campari(skyy),750,6,1,,80,3/1/2014 0:00,8.97076E+11,1.08971E+13,$12.49 ,18.74,74.94
28406,IMPORTED DRY GINS,Citadelle Gin,978,W. J. Deutsch And Sons Ltd.,750,6,1,,88,9/1/2002 0:00,,,$13.33 ,20,79.97
2844,DECANTERS & SPECIALTY PACKAGES,Patron Xo Cafe W/shot Glasses,410,The Patron Spirits Company,750,6,1,,70,7/14/2010 0:00,7.21733E+11,,$13.67 ,20.51,82.02
2849,DECANTERS & SPECIALTY PACKAGES,Crystal Head Vodka w/2 Shot Glasses,255,Wilson Daniels Ltd.,750,4,1,,80,10/1/2013 0:00,6.2704E+11,8.0627E+13,$26.13 ,39.2,104.5
2854,DECANTERS & SPECIALTY PACKAGES,Tia Maria Glass Set,35,Bacardi U.s.a. Inc.,750,6,1,,53,7/1/1999 0:00,,,$11.80 ,17.7,70.79
2860,DECANTERS & SPECIALTY PACKAGES,Tia Maria W/mug,35,Bacardi U.s.a. Inc.,750,6,1,,53,8/1/2002 0:00,,,$11.80 ,17.7,70.79
28625,IMPORTED DRY GINS,Hendrick's Gin,240,William Grant And Sons Inc.,750,6,1,,88,2/1/2007 0:00,83664990436,3.00837E+13,$17.92 ,26.88,107.47
28626,IMPORTED DRY GINS,Hendrick's Gin,240,William Grant And Sons Inc.,750,12,1,,88,4/1/2003 0:00,,,$15.08 ,22.62,181
28627,IMPORTED DRY GINS,Hendrick's Gin,240,William Grant And Sons Inc.,1000,6,1,,92,6/1/2014 0:00,83664868780,1.00837E+13,$21.17 ,31.76,127
28628,IMPORTED DRY GINS,Hendrick's Gin,240,William Grant And Sons Inc.,1750,6,1,,92,6/1/2014 0:00,83664869756,1.00837E+13,$40.10 ,60.15,240.58
2864,DECANTERS & SPECIALTY PACKAGES,Bailey's Light 3/3 Creamer & Sugar Pack,260,Diageo Americas,375,6,1,,30,9/1/1997 0:00,,,$7.07 ,10.61,42.4
2865,DECANTERS & SPECIALTY PACKAGES,Baileys Cream Churn,345,Paddington Corporation The,750,6,1,,34,9/1/1988 0:00,,,$10.46 ,15.69,62.75
2866,DECANTERS & SPECIALTY PACKAGES,Bailey's Irish Cream Gift Basket,260,Diageo Americas,750,1,1,,34,10/1/2005 0:00,,,$15.36 ,23.04,15.36
28666,IMPORTED DRY GINS,Magellan Gin,305,Mhw Ltd,750,6,1,,83,5/1/2004 0:00,,,$17.00 ,25.5,101.97
28686,IMPORTED DRY GINS,Millers Gin,461,Campari(skyy),750,6,1,,80,10/1/2004 0:00,,,$15.83 ,23.75,95
2870,DECANTERS & SPECIALTY PACKAGES,Bailey's Original Irish Cream w/2 Glasses,260,Diageo Americas,750,6,1,,34,11/1/2014 0:00,86767702517,1.00868E+13,$13.24 ,19.86,79.43
28707,IMPORTED DRY GINS,Pearl Gin,434,Luxco-st Louis,750,12,1,,80,2/1/2013 0:00,88352127859,1.00884E+13,$7.86 ,11.79,94.25
2871,DECANTERS & SPECIALTY PACKAGES,Smirnoff With Cranberry Juice,260,Diageo Americas,1750,3,1,,80,10/1/2010 0:00,82000754428,1.0082E+13,$14.49 ,21.74,43.48
28718,IMPORTED DRY GINS,Pinnacle Gin,65,Jim Beam Brands,1750,6,1,,80,11/1/2007 0:00,80686927099,1.00807E+13,$12.08 ,18.12,72.44
2872,DECANTERS & SPECIALTY PACKAGES,Baileys Original Irish Cream Tin,260,Diageo Americas,750,12,1,,34,9/1/2005 0:00,,,$11.78 ,17.67,141.35
2873,DECANTERS & SPECIALTY PACKAGES,Bailey's Irish Cream In A Tin,260,Diageo Americas,750,12,1,,34,8/1/2004 0:00,,,$11.78 ,17.67,141.35
2875,DECANTERS & SPECIALTY PACKAGES,Baileys Irish Cream With 2 Glasses,260,Diageo Americas,1000,6,1,,34,8/1/2007 0:00,,,$16.00 ,24,95.97
2878,DECANTERS & SPECIALTY PACKAGES,Absolut Zing Zang Bloody Mary Mix,370,Pernod Ricard Usa/austin Nichols,1750,3,1,,80,1/1/2013 0:00,80432106938,1.00804E+13,$19.99 ,29.99,59.98
28795,IMPORTED DRY GINS,Plymouth Gin,370,Pernod Ricard Usa/austin Nichols,750,6,1,,82,11/1/2013 0:00,6.5208E+11,6.5208E+11,$17.49 ,26.24,104.94
28806,IMPORTED DRY GINS,Quintessential Gin,298,White Rock Distilleries Inc.,750,6,1,,90,7/1/1999 0:00,,,$13.11 ,19.67,78.68
2881,DECANTERS & SPECIALTY PACKAGES,Bailey's 1-Mug Pack,260,Diageo Americas,375,6,1,,34,8/1/1998 0:00,,,$7.64 ,11.46,45.85
2882,DECANTERS & SPECIALTY PACKAGES,Bailey's Two Mug Pack,260,Diageo Americas,750,6,1,,34,9/1/1997 0:00,,,$11.76 ,17.64,70.55
2883,DECANTERS & SPECIALTY PACKAGES,Bailey's One Mug Pack,260,Diageo Americas,375,6,1,,34,9/1/1997 0:00,,,$7.07 ,10.61,42.4
2884,DECANTERS & SPECIALTY PACKAGES,Bailey's Two Mug Pack,260,Diageo Americas,750,6,1,,34,8/1/1998 0:00,,,$13.32 ,19.98,79.94
2885,CREAM LIQUEURS,Bailey's Irish Cream St. Patrick's Day,260,Diageo Americas,1207,4,1,,34,2/1/1998 0:00,,,$22.54 ,33.81,90.14
28861,IMPORTED DRY GINS,Tanqueray Gin,260,Diageo Americas,603,10,1,,94,11/1/1985 0:00,,,$17.45 ,26.18,174.51
28864,IMPORTED DRY GINS,Tanqueray Gin,420,Moet Hennessy Usa Inc.,375,24,1,,94,5/1/1985 0:00,,,$6.90 ,10.35,165.65
28865,IMPORTED DRY GINS,Tanqueray Gin,260,Diageo Americas,375,24,1,,94,2/1/1998 0:00,88110110642,88076151420,$7.12 ,10.68,170.81
28866,IMPORTED DRY GINS,Tanqueray Gin,260,Diageo Americas,750,12,1,,94,1/1/1971 0:00,88110110307,88076151444,$12.25 ,18.38,146.89
28867,IMPORTED DRY GINS,Tanqueray Gin,260,Diageo Americas,1000,12,1,,94,5/1/1989 0:00,88110110406,88076151468,$15.25 ,22.88,182.93
28868,IMPORTED DRY GINS,Tanqueray Gin,260,Diageo Americas,1750,6,1,,94,2/1/1977 0:00,88110110505,88076151499,$24.99 ,37.49,149.93
28876,IMPORTED DRY GINS,Tanqueray Malacca Gin,420,Moet Hennessy Usa Inc.,750,12,1,,80,3/1/1999 0:00,,,$9.96 ,14.94,119.55
28880,IMPORTED DRY GINS,Tanqueray Rangpur Gin,260,Diageo Americas,502,10,1,,82,3/1/2007 0:00,,,$18.00 ,27,179.99
28883,DECANTERS & SPECIALTY PACKAGES,Tanqueray Old Tom,260,Diageo Americas,1000,6,1,,94,8/1/2014 0:00,82000769675,1.0082E+13,$17.50 ,26.25,104.97
28886,IMPORTED DRY GINS,Tanqueray No. Ten,260,Diageo Americas,750,12,1,,94,4/1/2000 0:00,88110158606,88076158603,$17.00 ,25.5,203.89
28889,IMPORTED DRY GINS,Tanqueray Rangpur Gin,260,Diageo Americas,1000,12,1,,82,3/1/2007 0:00,,,$15.99 ,23.99,191.92
2889,DECANTERS & SPECIALTY PACKAGES,Kahlua Sampler Pack,370,Pernod Ricard Usa/austin Nichols,250,24,5,,40,10/1/2013 0:00,89540504674,1.00895E+13,$3.49 ,5.24,83.76
28890,IMPORTED DRY GINS,Tanqueray Rangpur Gin,260,Diageo Americas,750,12,1,,82,3/1/2007 0:00,88076168640,88076175204,$12.50 ,18.75,149.95
28895,IMPORTED DRY GINS,Van Gogh Gin,421,Sazerac Co. Inc.,750,12,1,,94,11/1/2000 0:00,,,$16.02 ,24.03,192.19
2892,DECANTERS & SPECIALTY PACKAGES,Amarula Cream Liqueur 6/6,305,Mhw Ltd,750,12,1,,34,8/1/2003 0:00,,,$10.73 ,16.1,128.72
29006,,Albertson's Gin,198,Frank-lin Distillers Products Ltd.,750,12,1,,80,9/1/1999 0:00,,,$3.12 ,4.68,37.4
29008,,Sav-On Osco Gin,135,Nws Inc Dba Consolidated Dist,1750,6,1,,80,11/1/2000 0:00,,,$6.28 ,9.42,37.65
2907,DECANTERS & SPECIALTY PACKAGES,Carolans Irish Cream W/candy,490,Allied Domecq Spirits And Wine Usa,750,12,1,,34,9/1/1998 0:00,,,$7.36 ,11.04,88.27
2909,DECANTERS & SPECIALTY PACKAGES,Bailey's Candy Cane,260,Diageo Americas,200,20,1,,34,11/1/2010 0:00,82000002673,,$4.14 ,6.21,82.74
2912,IMPORTED VODKA - MISC,Absolut Mini Bar,370,Pernod Ricard Usa/austin Nichols,250,24,5,,80,3/1/2011 0:00,80432900888,1.00804E+13,$3.95 ,5.93,94.6
29122,AMERICAN DRY GINS,Bad Medicine Gin,206,Panther Distillery,750,6,1,,80,1/1/2014 0:00,8.5534E+11,1.08553E+13,$14.00 ,21,84
2914,DECANTERS & SPECIALTY PACKAGES,Carolan's Irish Cream With Glass,461,Campari(skyy),750,6,1,,34,8/1/2006 0:00,,,$7.26 ,10.89,43.55
2915,DECANTERS & SPECIALTY PACKAGES,Carolan's W/glasses Irish Cream Liqueur,490,Allied Domecq Spirits And Wine Usa,750,6,1,,34,9/1/1988 0:00,,,$6.66 ,9.99,39.96
2916,DECANTERS & SPECIALTY PACKAGES,Carolan's Irish Cream w/2 Glasses,461,Campari(skyy),750,6,1,,34,10/1/2013 0:00,7.2106E+11,1.07211E+13,$7.70 ,11.55,46.16
2918,MISC. AMERICAN CORDIALS & LIQUEURS,Tooters 50ml Ala Tini Kazi,308,Mango Bottling Inc.,2250,1,0,,30,9/1/2014 0:00,7.62317E+11,1.07623E+13,$43.50 ,65.25,43.5
2927,DECANTERS & SPECIALTY PACKAGES,Cruzan Rum Cream W/2 Glasses,707,Cruzan International Inc.,750,6,1,,34,9/1/2000 0:00,,,$7.83 ,11.75,47
2928,DECANTERS & SPECIALTY PACKAGES,Bacardi Multi-Flavor Mini 6 Pack,35,Bacardi U.s.a. Inc.,301,20,6,,70,11/1/2010 0:00,80480002046,1.00805E+13,$3.33 ,5,66.63
29286,AMERICAN DRY GINS,Barton Gin,55,Sazerac North America,750,12,1,,80,7/1/1995 0:00,,,$3.05 ,4.58,36.64
29287,AMERICAN DRY GINS,Barton Gin,55,Sazerac North America,1000,12,1,,80,10/1/1990 0:00,80660411330,1.00807E+13,$3.92 ,5.88,47.02
29288,AMERICAN DRY GINS,Barton Gin,55,Sazerac North America,1750,6,1,,80,10/1/1991 0:00,80660411316,1.00807E+13,$6.92 ,10.38,41.52
2937,DECANTERS & SPECIALTY PACKAGES,Emmets Glass Pack,260,Diageo Americas,750,12,1,,34,9/1/1993 0:00,,,$7.06 ,10.59,84.72
2940,DECANTERS & SPECIALTY PACKAGES,Heather Cream Glass Gift Set,115,Constellation Wine Company Inc.,750,12,1,,34,10/1/1997 0:00,,,$6.66 ,9.99,79.92
29404,AMERICAN DRY GINS,Blaum Bros. Gin,107,Blaum Bros. Distilling Co.,750,6,1,,90,5/1/2014 0:00,8.53865E+11,29404,$17.00 ,25.5,102
906067,AMERICAN DRY GINS,Few American Gin,314,Few Spirits Llc,750,6,1,,80,4/25/2014 0:00,7.38436E+11,1.07384E+13,$21.34 ,32.01,128
906076,SINGLE MALT SCOTCH,Singleton Single Malt Scotch 12yr DNO,260,Diageo Americas,750,6,1,,80,10/3/2013 0:00,88076170858,1.00881E+13,$17.50 ,26.25,104.97
906080,SCOTCH WHISKIES,Smokehead,268,Impex Beverages Inc,750,6,1,,86,3/7/2014 0:00,8.92032E+11,1.0892E+13,$29.00 ,43.5,174
906266,SCOTCH WHISKIES,Tamdhu 10YR,268,Impex Beverages Inc,750,6,1,,86,3/7/2014 0:00,8.92032E+11,1.0892E+13,$32.17 ,48.26,193
906316,SINGLE MALT SCOTCH,Tomatin Single Malt 12yr,380,Phillips Beverage Company,750,6,1,,86,4/11/2013 0:00,,,$15.00 ,22.5,90
906317,SINGLE MALT SCOTCH,Tomatin Single Malt Scotch 18yr,322,U.s. Distilled Prod. Co,750,6,1,,92,4/11/2013 0:00,84279976181,1.00843E+13,$31.88 ,47.81,191.25
